id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
300617.0,2020-08-10,segunda-feira,07:35:00,PB,101,"101,9",ALHANDRA,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto estático,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Reta,Não,2,0,0,0,1,1,0,2,"-7,28081333","-34,93931386",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
300801.0,2020-08-11,terça-feira,08:30:00,PB,110,63,SAO JOSE DE ESPINHARAS,Falta de Atenção à Condução,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,2,0,1,1,0,0,2,1,"-6,82164703","-37,39351992",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
300869.0,2020-08-11,terça-feira,18:40:00,PB,230,277,SANTA LUZIA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,3,0,1,0,1,1,1,3,"-6,958687","-36,838769",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
301065.0,2020-08-12,quarta-feira,17:30:00,PB,361,4,PATOS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Sol,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-7,03208047","-37,29365088",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
301545.0,2020-08-15,sábado,03:05:00,PB,101,95,CONDE,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Plena Noite,Crescente,Nublado,Múltipla,Aclive,Não,2,0,0,0,1,2,0,3,"-7,22379403","-34,91488195",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
301943.0,2020-08-16,domingo,21:20:00,PB,110,"190,9",MONTEIRO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-7,93812711","-37,19152984",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
302410.0,2020-08-19,quarta-feira,16:58:00,PB,230,"9,6",CABEDELO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Em Obras;Curva;Desvio Temporário,Sim,3,0,0,1,1,1,1,3,"-7,0433","-34,8466",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
302435.0,2020-08-19,quarta-feira,20:00:00,PB,230,"161,3",CAMPINA GRANDE,Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,1,1,3,"-7,2361","-35,941",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
302452.0,2020-08-19,quarta-feira,23:30:00,PB,101,"116,9",CAAPORA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta;Retorno Regulamentado;Aclive,Não,3,0,1,0,0,2,1,3,"-7,4151744","-34,95834768",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
302517.0,2020-08-20,quinta-feira,11:45:00,PB,230,25,JOAO PESSOA,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,2,"-7,1707","-34,8684",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
302613.0,2020-08-20,quinta-feira,22:30:00,PB,230,"280,2",SANTA LUZIA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-6,9359","-36,8505",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
302809.0,2020-08-21,sexta-feira,18:15:00,PB,230,"397,9",POMBAL,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta;Declive,Não,3,0,3,0,0,0,3,1,"-6,8447","-37,7473",SPRF-PB,DEL03-PB,UOP02-DEL03-PB
303475.0,2020-08-24,segunda-feira,15:40:00,PB,230,427,POMBAL,Carga excessiva e/ou mal acondicionada,Danos eventuais,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Aclive;Ponte,Não,1,0,0,0,1,0,0,1,"-6,734996","-37,916829",SPRF-PB,DEL03-PB,UOP02-DEL03-PB
303492.0,2020-08-25,terça-feira,05:10:00,PB,101,58,SANTA RITA,Defeito Mecânico no Veículo,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Aclive,Não,2,0,0,0,1,1,0,2,"-6,98564991","-35,07334684",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
303494.0,2020-08-25,terça-feira,05:05:00,PB,101,"60,2",SANTA RITA,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta,Não,6,0,1,0,3,3,1,6,"-7,00141407","-35,06459811",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
303522.0,2020-08-25,terça-feira,07:35:00,PB,230,23,JOAO PESSOA,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Viaduto,Sim,2,0,0,0,2,0,0,2,"-7,1562","-34,8574",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
303945.0,2020-08-27,quinta-feira,18:05:00,PB,101,"46,3",MAMANGUAPE,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,2,"-6,89108414","-35,12591625",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
304031.0,2020-08-28,sexta-feira,04:50:00,PB,101,"116,4",CAAPORA,Objeto estático sobre o leito carroçável,Colisão com objeto estático,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Dupla,Curva;Declive,Não,3,0,0,0,3,0,0,3,"-7,409499","-34,955101",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
304033.0,2020-08-28,sexta-feira,04:55:00,PB,101,"116,7",CAAPORA,Não guardar distância de segurança,Capotamento,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Não,2,0,1,0,0,2,1,3,"-7,41357983","-34,95743528",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
304204.0,2020-08-28,sexta-feira,22:05:00,PB,230,"120,1",RIACHAO DO BACAMARTE,Ingestão de Álcool,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,0,1,1,2,"-7,2452","-35,649",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
304355.0,2020-08-29,sábado,15:55:00,PB,101,85,BAYEUX,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,"-7,14538184","-34,91662887",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
304364.0,2020-08-29,sábado,10:40:00,PB,104,"12,8",CUITE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Declive,Não,1,0,0,1,0,0,1,1,"-6,50157794","-36,1486783",SPRF-PB,DEL02-PB,UOP04-DEL02-PB
304614.0,2020-08-30,domingo,16:35:00,PB,101,"98,6",CONDE,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,0,1,1,2,"-7,24692282","-34,93113937",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
305114.0,2020-09-02,quarta-feira,05:30:00,PB,230,258,JUNCO DO SERIDO,Condutor Dormindo,Colisão frontal,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Simples,Curva,Não,2,0,1,0,1,0,1,2,"-7,0033","-36,7061",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
305371.0,2020-09-03,quinta-feira,13:15:00,PB,104,"168,7",BARRA DE SANTANA,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Simples,Reta,Não,2,0,0,1,1,0,1,1,"-7,5782404179","-36,0145538924",SPRF-PB,DEL02-PB,UOP03-DEL02-PB
305620.0,2020-09-04,sexta-feira,15:45:00,PB,230,300,SANTA LUZIA,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,5,0,2,0,2,1,2,3,"-6,9021","-36,9818",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
305742.0,2020-09-04,sexta-feira,22:00:00,PB,101,1,MATARACA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Não,4,0,1,0,2,2,1,5,"-6,51423092","-35,11133633",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
306080.0,2020-09-05,sábado,17:50:00,PB,101,"84,2",BAYEUX,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Dupla,Reta,Sim,3,0,1,0,1,2,1,4,"-7,13957906","-34,92312806",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
306610.0,2020-09-08,terça-feira,10:00:00,PB,230,19,JOAO PESSOA,Defeito Mecânico no Veículo,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Curva,Sim,3,0,1,0,2,0,1,3,"-7,1281","-34,8466",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
306620.0,2020-09-08,terça-feira,11:00:00,PB,101,85,JOAO PESSOA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Aclive;Reta,Sim,2,0,1,0,1,0,1,2,"-7,14513687","-34,91544557",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
307782.0,2020-09-13,domingo,18:10:00,PB,412,"144,6",MONTEIRO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,4,1,0,0,2,1,0,3,"-7,891878","-37,111336",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
307783.0,2020-09-13,domingo,20:50:00,PB,230,"172,3",CAMPINA GRANDE,Restrição de Visibilidade,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,0,1,1,2,"-7,1796","-36,006",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
307861.0,2020-07-18,sábado,00:50:00,PB,405,16,UIRAUNA,Objeto estático sobre o leito carroçável,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,0,1,1,1,1,2,4,"-6,584224","-38,412262",SPRF-PB,DEL03-PB,UOP03-DEL03-PB
308277.0,2020-09-16,quarta-feira,14:30:00,PB,101,"29,8",RIO TINTO,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-6,74032319","-35,13146581",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
308788.0,2020-09-19,sábado,00:50:00,PB,101,"87,7",JOAO PESSOA,Desobediência às normas de trânsito pelo pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,0,1,0,2,"-7,158618","-34,90625",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
309117.0,2020-09-20,domingo,15:15:00,PB,230,191,POCINHOS,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,1,1,3,"-7,1331","-36,1616",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
309474.0,2020-09-21,segunda-feira,22:10:00,PB,101,80,SANTA RITA,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,2,"-7,11753704","-34,94951428",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
310189.0,2020-09-25,sexta-feira,17:55:00,PB,101,90,JOAO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta;Retorno Regulamentado,Sim,3,1,0,0,1,1,0,3,"-7,179652","-34,900417",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
310205.0,2020-09-25,sexta-feira,18:50:00,PB,230,"69,2",SOBRADO,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,0,0,2,1,0,3,"-7,1887","-35,2151",SPRF-PB,DEL01-PB,UOP03-DEL01-PB
310522.0,2020-09-26,sábado,19:30:00,PB,361,110,ITAPORANGA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,1,1,0,2,2,"-7,29695102","-38,11983399",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
310876.0,2020-09-28,segunda-feira,11:55:00,PB,230,16,JOAO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta;Aclive,Sim,5,0,1,0,3,2,1,5,"-7,10810032","-34,84345078",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
310914.0,2020-09-28,segunda-feira,15:35:00,PB,230,162,CAMPINA GRANDE,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,4,2,0,1,0,1,1,2,"-7,2277","-35,9439",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
311346.0,2020-09-30,quarta-feira,14:10:00,PB,230,"278,5",SANTA LUZIA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Aclive;Curva,Não,2,0,1,0,0,1,1,2,"-6,9513","-36,8451",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
311603.0,2020-10-02,sexta-feira,11:50:00,PB,230,117,INGA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Interseção de Vias;Aclive,Não,4,0,1,0,3,0,1,2,"-7,24095845","-35,62170982",SPRF-PB,DEL01-PB,UOP03-DEL01-PB
312236.0,2020-10-04,domingo,21:40:00,PB,101,"13,7",MAMANGUAPE,Ingestão de Álcool,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Declive,Não,2,1,0,0,0,1,0,2,"-6,60852702","-35,13959152",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
312275.0,2020-10-05,segunda-feira,00:30:00,PB,230,"27,7",JOAO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Interseção de Vias;Curva,Sim,3,0,0,0,1,2,0,3,"-7,1677","-34,8855",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
312579.0,2020-10-06,terça-feira,16:00:00,PB,230,"464,5",SOUSA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,1,0,1,0,1,1,3,"-6,780558","-38,250846",SPRF-PB,DEL03-PB,UOP03-DEL03-PB
312635.0,2020-10-06,terça-feira,19:30:00,PB,412,"102,9",SUME,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,0,0,2,1,3,"-7,630156","-36,849079",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
312762.0,2020-10-07,quarta-feira,17:10:00,PB,101,"52,6",SANTA RITA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Dupla,Interseção de Vias;Reta;Declive,Não,5,0,0,0,3,2,0,3,"-6,93821564","-35,09935736",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
312835.0,2020-10-08,quinta-feira,00:30:00,PB,101,"14,7",MAMANGUAPE,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Declive,Não,2,0,1,0,1,0,1,2,"-6,61713815","-35,13803934",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
313066.0,2020-10-09,sexta-feira,06:55:00,PB,230,"194,3",POCINHOS,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Aclive,Não,2,1,0,0,1,0,0,2,"-7,1226","-36,1868",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
313338.0,2020-10-10,sábado,03:50:00,PB,101,"11,8",MAMANGUAPE,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Declive;Curva,Sim,2,0,0,1,0,2,1,3,"-6,59256898","-35,14508356",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
313891.0,2020-10-11,domingo,02:50:00,PB,101,56,SANTA RITA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-6,96986418","-35,08206934",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
314232.0,2020-10-12,segunda-feira,05:40:00,PB,101,82,BAYEUX,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,4,0,1,0,3,0,1,3,"-7,12911","-34,93714",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
314549.0,2020-10-13,terça-feira,13:30:00,PB,230,"458,5",SOUSA,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-6,7774","-38,1808",SPRF-PB,DEL03-PB,UOP03-DEL03-PB
314581.0,2020-10-13,terça-feira,15:25:00,PB,0,0,POCINHOS,Sinalização da via insuficiente ou inadequada,Colisão com objeto estático,Sem Vítimas,Pleno dia,Não Informado,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-7,156075","-36,091003",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
315680.0,2020-10-19,segunda-feira,04:00:00,PB,104,"103,4",ESPERANCA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Declive,Não,2,1,0,0,1,0,0,2,"-7,07155197","-35,85479762",SPRF-PB,DEL02-PB,UOP04-DEL02-PB
316061.0,2020-10-21,quarta-feira,05:30:00,PB,230,24,JOAO PESSOA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,1637","-34,8618",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
316116.0,2020-10-21,quarta-feira,11:00:00,PB,101,84,JOAO PESSOA,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,2,1,0,3,"-7,13957906","-34,92312806",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
316209.0,2020-10-21,quarta-feira,20:00:00,PB,230,56,CRUZ DO ESPIRITO SANTO,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,0,0,2,1,0,3,"-7,2021","-35,1038",SPRF-PB,DEL01-PB,UOP03-DEL01-PB
316245.0,2020-10-22,quinta-feira,05:20:00,PB,101,88,JOAO PESSOA,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,2,0,1,0,1,0,1,2,"-7,16455651","-34,89555571",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
316729.0,2020-10-24,sábado,12:35:00,PB,101,88,JOAO PESSOA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,1,1,0,2,"-7,16387331","-34,90083933",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
316905.0,2020-10-25,domingo,00:50:00,PB,101,12,MAMANGUAPE,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Declive,Sim,3,0,2,0,0,1,2,2,"-6,60110408","-35,14339905",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
317114.0,2020-10-25,domingo,20:20:00,PB,230,"156,5",CAMPINA GRANDE,Ingestão de Álcool,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,1,0,0,1,0,0,2,"-7,2693","-35,9138",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
317198.0,2020-10-26,segunda-feira,08:00:00,PB,104,"117,2",LAGOA SECA,Ingestão de Álcool,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Declive,Sim,2,0,0,0,2,0,0,2,"-7,18022102","-35,86480593",SPRF-PB,DEL02-PB,UOP04-DEL02-PB
317730.0,2020-10-29,quinta-feira,07:30:00,PB,101,85,BAYEUX,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,0,1,1,2,"-7,14538184","-34,91662887",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
317920.0,2020-10-30,sexta-feira,07:00:00,PB,230,22,JOAO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,4,0,0,1,0,3,1,4,"-7,1495","-34,8517",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
318056.0,2020-10-30,sexta-feira,15:40:00,PB,405,"33,9",SAO JOAO DO RIO DO PEIXE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Ponte,Não,2,0,0,1,0,1,1,2,"-6,728078","-38,448483",SPRF-PB,DEL03-PB,UOP03-DEL03-PB
318096.0,2020-10-30,sexta-feira,20:45:00,PB,230,"153,5",CAMPINA GRANDE,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva;Interseção de Vias,Sim,1,0,0,1,0,0,1,1,"-7,27744211","-35,88896513",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
318872.0,2020-11-03,terça-feira,00:30:00,PB,116,"12,2",CACHOEIRA DOS INDIOS,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Chuva,Simples,Declive,Não,1,1,0,0,0,0,0,1,"-6,993578","-38,746815",SPRF-CE,DEL05-CE,UOP03-DEL05-CE
319392.0,2020-11-05,quinta-feira,10:30:00,PB,104,"99,3",ESPERANCA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Aclive,Não,2,0,0,1,0,1,1,2,"-7,03648001","-35,8599039",SPRF-PB,DEL02-PB,UOP04-DEL02-PB
319431.0,2020-11-06,sexta-feira,05:20:00,PB,230,"278,4",SANTA LUZIA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-6,9083","-36,8648",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
319535.0,2020-11-06,sexta-feira,18:00:00,PB,101,107,ALHANDRA,Agressão Externa,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,0,1,1,1,"-7,32549201","-34,94709877",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
319671.0,2020-11-07,sábado,14:10:00,PB,230,"95,8",GURINHEM,Condutor Dormindo,Colisão traseira,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Dupla,Reta;Aclive,Não,8,1,0,5,1,2,5,4,"-7,18587616","-35,45011282",SPRF-PB,DEL01-PB,UOP03-DEL01-PB
319716.0,2020-11-07,sábado,18:00:00,PB,230,"38,1",SANTA RITA,Condutor Dormindo,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,4,1,0,0,2,2,0,5,"-7,1341","-34,962",SPRF-PB,DEL01-PB,UOP03-DEL01-PB
320178.0,2020-11-09,segunda-feira,07:00:00,PB,230,35,BAYEUX,Defeito Mecânico no Veículo,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de Vias,Sim,2,0,0,0,2,0,0,2,"-7,12712323","-34,94125664",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
320339.0,2020-11-09,segunda-feira,23:00:00,PB,230,16,JOAO PESSOA,Condutor Dormindo,Colisão com objeto estático,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,"-7,1039","-34,8458",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
320349.0,2020-11-10,terça-feira,02:15:00,PB,361,"0,1",PATOS,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Declive;Reta,Sim,2,0,1,0,1,0,1,2,"-7,018519","-37,260823",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
320410.0,2020-11-10,terça-feira,11:00:00,PB,101,"123,9",CAAPORA,Defeito Mecânico no Veículo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Declive;Curva,Não,2,0,0,0,1,1,0,2,"-7,45909075","-34,98049935",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
321242.0,2020-11-14,sábado,02:50:00,PB,101,"83,1",BAYEUX,Desobediência às normas de trânsito pelo pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,1,0,0,0,1,0,2,"-7,1337703","-34,92963914",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
322569.0,2020-11-20,sexta-feira,08:40:00,PB,230,"467,2",SOUSA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Nublado,Simples,Curva,Não,2,1,0,0,1,0,0,2,"-6,783004","-38,275796",SPRF-PB,DEL03-PB,UOP03-DEL03-PB
323149.0,2020-11-22,domingo,18:40:00,PB,101,"35,6",SANTA RITA,Falta de Atenção à Condução,Engavetamento,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Curva;Declive,Sim,6,0,0,0,3,3,0,6,"-7,12541518","-34,94447941",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
